,dteday,yr,mnth,hr,weekday,season,weathersit,cnt,registered,casual
9433,2012-02-02,2012,February,23,Thursday,,Clear,61,61,0
9434,2012-02-03,2012,February,0,Friday,,Clear,38,37,1
9435,2012-02-03,2012,February,1,Friday,,Clear,22,19,3
9436,2012-02-03,2012,February,2,Friday,,Clear,6,6,0
9437,2012-02-03,2012,February,3,Friday,,Clear,4,4,0
9438,2012-02-03,2012,February,4,Friday,,Clear,2,2,0
9439,2012-02-03,2012,February,5,Friday,,Clear,17,17,0
9440,2012-02-03,2012,February,6,Friday,,Clear,88,88,0
9441,2012-02-03,2012,February,7,Friday,,Clear,226,216,10
9442,2012-02-03,2012,February,8,Friday,,Clear,441,429,12
9443,2012-02-03,2012,February,9,Friday,,Clear,270,252,18
9444,2012-02-03,2012,February,10,Friday,,Clear,129,114,15
9445,2012-02-03,2012,February,11,Friday,,Clear,164,149,15
9446,2012-02-03,2012,February,12,Friday,,Clear,216,191,25
9447,2012-02-03,2012,February,13,Friday,,Clear,198,173,25
9448,2012-02-03,2012,February,14,Friday,,Clear,170,148,22
9449,2012-02-03,2012,February,15,Friday,,Clear,216,168,48
9450,2012-02-03,2012,February,16,Friday,,Clear,311,275,36
9451,2012-02-03,2012,February,17,Friday,,Clear,488,458,30
9452,2012-02-03,2012,February,18,Friday,,Clear,385,368,17
9453,2012-02-03,2012,February,19,Friday,,Clear,267,256,11
9454,2012-02-03,2012,February,20,Friday,,Clear,163,155,8
9455,2012-02-03,2012,February,21,Friday,,Clear,134,126,8
9456,2012-02-03,2012,February,22,Friday,,Clear,119,116,3
9457,2012-02-03,2012,February,23,Friday,,Clear,77,74,3
9458,2012-02-04,2012,February,0,Saturday,,Clear,86,76,10
9459,2012-02-04,2012,February,1,Saturday,,Clear,43,43,0
9460,2012-02-04,2012,February,2,Saturday,,Clear,44,38,6
9461,2012-02-04,2012,February,3,Saturday,,Clear,18,17,1
9462,2012-02-04,2012,February,4,Saturday,,Clear,6,5,1
9463,2012-02-04,2012,February,5,Saturday,,Clear,4,3,1
9464,2012-02-04,2012,February,6,Saturday,,Clear,5,4,1
9465,2012-02-04,2012,February,7,Saturday,,Cloudy,28,27,1
9466,2012-02-04,2012,February,8,Saturday,,Clear,90,86,4
9467,2012-02-04,2012,February,9,Saturday,,Clear,157,141,16
9468,2012-02-04,2012,February,10,Saturday,,Clear,224,193,31
9469,2012-02-04,2012,February,11,Saturday,,Clear,270,224,46
9470,2012-02-04,2012,February,12,Saturday,,Cloudy,300,260,40
9471,2012-02-04,2012,February,13,Saturday,,Cloudy,302,244,58
9472,2012-02-04,2012,February,14,Saturday,,Cloudy,276,229,47
9473,2012-02-04,2012,February,15,Saturday,,Cloudy,305,244,61
9474,2012-02-04,2012,February,16,Saturday,,Cloudy,143,123,20
9475,2012-02-04,2012,February,17,Saturday,,Light Snow/Rain,67,54,13
9476,2012-02-04,2012,February,18,Saturday,,Light Snow/Rain,64,58,6
9477,2012-02-04,2012,February,19,Saturday,,Light Snow/Rain,80,75,5
9478,2012-02-04,2012,February,20,Saturday,,Light Snow/Rain,77,73,4
9479,2012-02-04,2012,February,21,Saturday,,Light Snow/Rain,78,74,4
9480,2012-02-04,2012,February,22,Saturday,,Cloudy,95,91,4
9481,2012-02-04,2012,February,23,Saturday,,Cloudy,70,66,4
9482,2012-02-05,2012,February,0,Sunday,,Cloudy,61,58,3
9483,2012-02-05,2012,February,1,Sunday,,Cloudy,51,46,5
9484,2012-02-05,2012,February,2,Sunday,,Cloudy,63,59,4
9485,2012-02-05,2012,February,3,Sunday,,Light Snow/Rain,17,13,4
9486,2012-02-05,2012,February,4,Sunday,,Cloudy,9,9,0
9487,2012-02-05,2012,February,5,Sunday,,Light Snow/Rain,4,4,0
9488,2012-02-05,2012,February,6,Sunday,,Cloudy,4,4,0
9489,2012-02-05,2012,February,7,Sunday,,Cloudy,16,16,0
9490,2012-02-05,2012,February,8,Sunday,,Cloudy,62,58,4
9491,2012-02-05,2012,February,9,Sunday,,Cloudy,92,83,9
9492,2012-02-05,2012,February,10,Sunday,,Cloudy,148,138,10
9493,2012-02-05,2012,February,11,Sunday,,Cloudy,182,160,22
9494,2012-02-05,2012,February,12,Sunday,,Cloudy,248,223,25
9495,2012-02-05,2012,February,13,Sunday,,Cloudy,274,241,33
9496,2012-02-05,2012,February,14,Sunday,,Clear,243,203,40
9497,2012-02-05,2012,February,15,Sunday,,Cloudy,272,217,55
9498,2012-02-05,2012,February,16,Sunday,,Clear,296,261,35
9499,2012-02-05,2012,February,17,Sunday,,Clear,306,275,31
9500,2012-02-05,2012,February,18,Sunday,,Clear,181,171,10
9501,2012-02-05,2012,February,19,Sunday,,Clear,69,63,6
9502,2012-02-05,2012,February,20,Sunday,,Clear,50,47,3
9503,2012-02-05,2012,February,21,Sunday,,Clear,66,60,6
9504,2012-02-05,2012,February,22,Sunday,,Clear,191,182,9
9505,2012-02-05,2012,February,23,Sunday,,Clear,42,38,4
9506,2012-02-06,2012,February,0,Monday,,Clear,21,14,7
9507,2012-02-06,2012,February,1,Monday,,Clear,6,6,0
9508,2012-02-06,2012,February,2,Monday,,Clear,3,3,0
9509,2012-02-06,2012,February,4,Monday,,Clear,2,2,0
9510,2012-02-06,2012,February,5,Monday,,Clear,17,17,0
9511,2012-02-06,2012,February,6,Monday,,Clear,72,72,0
9512,2012-02-06,2012,February,7,Monday,,Clear,234,229,5
9513,2012-02-06,2012,February,8,Monday,,Clear,444,434,10
9514,2012-02-06,2012,February,9,Monday,,Clear,277,269,8
9515,2012-02-06,2012,February,10,Monday,,Clear,116,96,20
9516,2012-02-06,2012,February,11,Monday,,Clear,116,104,12
9517,2012-02-06,2012,February,12,Monday,,Clear,150,131,19
9518,2012-02-06,2012,February,13,Monday,,Clear,141,124,17
9519,2012-02-06,2012,February,14,Monday,,Clear,140,126,14
9520,2012-02-06,2012,February,15,Monday,,Clear,171,146,25
9521,2012-02-06,2012,February,16,Monday,,Clear,228,215,13
9522,2012-02-06,2012,February,17,Monday,,Clear,430,417,13
9523,2012-02-06,2012,February,18,Monday,,Clear,437,426,11
9524,2012-02-06,2012,February,19,Monday,,Clear,291,284,7
9525,2012-02-06,2012,February,20,Monday,,Clear,201,194,7
9526,2012-02-06,2012,February,21,Monday,,Clear,154,143,11
9527,2012-02-06,2012,February,22,Monday,,Clear,87,83,4
9528,2012-02-06,2012,February,23,Monday,,Clear,46,43,3
9529,2012-02-07,2012,February,0,Tuesday,,Clear,23,22,1
9530,2012-02-07,2012,February,1,Tuesday,,Clear,14,6,8
9531,2012-02-07,2012,February,2,Tuesday,,Clear,4,4,0
9532,2012-02-07,2012,February,3,Tuesday,,Cloudy,2,1,1
9533,2012-02-07,2012,February,4,Tuesday,,Cloudy,3,3,0
9534,2012-02-07,2012,February,5,Tuesday,,Clear,15,15,0
9535,2012-02-07,2012,February,6,Tuesday,,Clear,100,98,2
9536,2012-02-07,2012,February,7,Tuesday,,Clear,299,293,6
9537,2012-02-07,2012,February,8,Tuesday,,Clear,529,522,7
9538,2012-02-07,2012,February,9,Tuesday,,Clear,289,278,11
9539,2012-02-07,2012,February,10,Tuesday,,Clear,116,104,12
9540,2012-02-07,2012,February,11,Tuesday,,Clear,129,120,9
9541,2012-02-07,2012,February,12,Tuesday,,Clear,172,163,9
9542,2012-02-07,2012,February,13,Tuesday,,Clear,184,169,15
9543,2012-02-07,2012,February,14,Tuesday,,Clear,138,127,11
9544,2012-02-07,2012,February,15,Tuesday,,Clear,146,133,13
9545,2012-02-07,2012,February,16,Tuesday,,Clear,276,257,19
9546,2012-02-07,2012,February,17,Tuesday,,Clear,509,494,15
9547,2012-02-07,2012,February,18,Tuesday,,Clear,518,508,10
9548,2012-02-07,2012,February,19,Tuesday,,Clear,338,327,11
9549,2012-02-07,2012,February,20,Tuesday,,Clear,212,206,6
9550,2012-02-07,2012,February,21,Tuesday,,Clear,190,170,20
9551,2012-02-07,2012,February,22,Tuesday,,Clear,118,107,11
9552,2012-02-07,2012,February,23,Tuesday,,Clear,51,49,2
9553,2012-02-08,2012,February,0,Wednesday,,Clear,23,21,2
9554,2012-02-08,2012,February,1,Wednesday,,Clear,10,9,1
9555,2012-02-08,2012,February,2,Wednesday,,Clear,1,1,0
9556,2012-02-08,2012,February,3,Wednesday,,Clear,1,1,0
9557,2012-02-08,2012,February,4,Wednesday,,Clear,1,1,0
9558,2012-02-08,2012,February,5,Wednesday,,Clear,20,20,0
9559,2012-02-08,2012,February,6,Wednesday,,Cloudy,98,95,3
9560,2012-02-08,2012,February,7,Wednesday,,Cloudy,281,276,5
9561,2012-02-08,2012,February,8,Wednesday,,Cloudy,508,495,13
9562,2012-02-08,2012,February,9,Wednesday,,Cloudy,253,245,8
9563,2012-02-08,2012,February,10,Wednesday,,Cloudy,108,107,1
9564,2012-02-08,2012,February,11,Wednesday,,Cloudy,102,97,5
9565,2012-02-08,2012,February,12,Wednesday,,Cloudy,138,124,14
9566,2012-02-08,2012,February,13,Wednesday,,Cloudy,126,111,15
9567,2012-02-08,2012,February,14,Wednesday,,Cloudy,108,100,8
9568,2012-02-08,2012,February,15,Wednesday,,Light Snow/Rain,54,49,5
9569,2012-02-08,2012,February,16,Wednesday,,Light Snow/Rain,75,73,2
9570,2012-02-08,2012,February,17,Wednesday,,Light Snow/Rain,155,147,8
9571,2012-02-08,2012,February,18,Wednesday,,Light Snow/Rain,167,163,4
9572,2012-02-08,2012,February,19,Wednesday,,Light Snow/Rain,161,158,3
9573,2012-02-08,2012,February,20,Wednesday,,Light Snow/Rain,125,122,3
9574,2012-02-08,2012,February,21,Wednesday,,Light Snow/Rain,129,126,3
9575,2012-02-08,2012,February,22,Wednesday,,Cloudy,98,95,3
9576,2012-02-08,2012,February,23,Wednesday,,Cloudy,60,57,3
9577,2012-02-09,2012,February,0,Thursday,,Cloudy,26,23,3
9578,2012-02-09,2012,February,1,Thursday,,Cloudy,12,10,2
9579,2012-02-09,2012,February,2,Thursday,,Clear,2,2,0
9580,2012-02-09,2012,February,3,Thursday,,Clear,4,4,0
9581,2012-02-09,2012,February,4,Thursday,,Cloudy,1,1,0
9582,2012-02-09,2012,February,5,Thursday,,Clear,18,18,0
9583,2012-02-09,2012,February,6,Thursday,,Clear,76,75,1
9584,2012-02-09,2012,February,7,Thursday,,Clear,267,263,4
9585,2012-02-09,2012,February,8,Thursday,,Clear,484,473,11
9586,2012-02-09,2012,February,9,Thursday,,Clear,238,229,9
9587,2012-02-09,2012,February,10,Thursday,,Clear,97,90,7
9588,2012-02-09,2012,February,11,Thursday,,Clear,99,95,4
9589,2012-02-09,2012,February,12,Thursday,,Clear,158,148,10
9590,2012-02-09,2012,February,13,Thursday,,Clear,154,144,10
9591,2012-02-09,2012,February,14,Thursday,,Clear,144,126,18
9592,2012-02-09,2012,February,15,Thursday,,Clear,134,120,14
9593,2012-02-09,2012,February,16,Thursday,,Clear,238,223,15
9594,2012-02-09,2012,February,17,Thursday,,Clear,399,387,12
9595,2012-02-09,2012,February,18,Thursday,,Clear,417,404,13
9596,2012-02-09,2012,February,19,Thursday,,Clear,295,287,8
9597,2012-02-09,2012,February,20,Thursday,,Clear,199,197,2
9598,2012-02-09,2012,February,21,Thursday,,Clear,177,169,8
9599,2012-02-09,2012,February,22,Thursday,,Cloudy,107,104,3
9600,2012-02-09,2012,February,23,Thursday,,Cloudy,84,75,9
9601,2012-02-10,2012,February,0,Friday,,Cloudy,43,39,4
9602,2012-02-10,2012,February,1,Friday,,Cloudy,13,11,2
9603,2012-02-10,2012,February,2,Friday,,Clear,16,9,7
9604,2012-02-10,2012,February,3,Friday,,Clear,5,5,0
9605,2012-02-10,2012,February,4,Friday,,Clear,2,2,0
9606,2012-02-10,2012,February,5,Friday,,Clear,17,17,0
9607,2012-02-10,2012,February,6,Friday,,Clear,64,61,3
9608,2012-02-10,2012,February,7,Friday,,Clear,230,225,5
9609,2012-02-10,2012,February,8,Friday,,Clear,448,447,1
9610,2012-02-10,2012,February,9,Friday,,Clear,275,265,10
9611,2012-02-10,2012,February,10,Friday,,Cloudy,124,119,5
9612,2012-02-10,2012,February,11,Friday,,Cloudy,153,134,19
9613,2012-02-10,2012,February,12,Friday,,Cloudy,176,168,8
9614,2012-02-10,2012,February,13,Friday,,Cloudy,192,170,22
9615,2012-02-10,2012,February,14,Friday,,Cloudy,146,138,8
9616,2012-02-10,2012,February,15,Friday,,Cloudy,191,164,27
9617,2012-02-10,2012,February,16,Friday,,Cloudy,268,240,28
9618,2012-02-10,2012,February,17,Friday,,Cloudy,396,381,15
9619,2012-02-10,2012,February,18,Friday,,Light Snow/Rain,359,345,14
9620,2012-02-10,2012,February,19,Friday,,Cloudy,262,246,16
9621,2012-02-10,2012,February,20,Friday,,Cloudy,151,144,7
9622,2012-02-10,2012,February,21,Friday,,Cloudy,122,108,14
9623,2012-02-10,2012,February,22,Friday,,Cloudy,113,102,11
9624,2012-02-10,2012,February,23,Friday,,Cloudy,65,64,1
9625,2012-02-11,2012,February,0,Saturday,,Cloudy,53,50,3
9626,2012-02-11,2012,February,1,Saturday,,Light Snow/Rain,45,43,2
9627,2012-02-11,2012,February,2,Saturday,,Light Snow/Rain,26,24,2
9628,2012-02-11,2012,February,3,Saturday,,Light Snow/Rain,9,9,0
9629,2012-02-11,2012,February,4,Saturday,,Light Snow/Rain,4,4,0
9630,2012-02-11,2012,February,5,Saturday,,Light Snow/Rain,2,2,0
9631,2012-02-11,2012,February,6,Saturday,,Light Snow/Rain,9,8,1
9632,2012-02-11,2012,February,7,Saturday,,Light Snow/Rain,19,19,0
9633,2012-02-11,2012,February,8,Saturday,,Light Snow/Rain,78,77,1
9634,2012-02-11,2012,February,9,Saturday,,Light Snow/Rain,90,85,5
9635,2012-02-11,2012,February,10,Saturday,,Light Snow/Rain,166,143,23
9636,2012-02-11,2012,February,11,Saturday,,Cloudy,183,157,26
9637,2012-02-11,2012,February,12,Saturday,,Cloudy,221,196,25
9638,2012-02-11,2012,February,13,Saturday,,Cloudy,235,217,18
9639,2012-02-11,2012,February,14,Saturday,,Cloudy,243,205,38
9640,2012-02-11,2012,February,15,Saturday,,Cloudy,124,112,12
9641,2012-02-11,2012,February,16,Saturday,,Light Snow/Rain,146,134,12
9642,2012-02-11,2012,February,17,Saturday,,Light Snow/Rain,144,131,13
9643,2012-02-11,2012,February,18,Saturday,,Cloudy,108,105,3
9644,2012-02-11,2012,February,19,Saturday,,Cloudy,87,85,2
9645,2012-02-11,2012,February,20,Saturday,,Cloudy,63,62,1
9646,2012-02-11,2012,February,21,Saturday,,Clear,48,43,5
9647,2012-02-11,2012,February,22,Saturday,,Cloudy,46,46,0
9648,2012-02-11,2012,February,23,Saturday,,Light Snow/Rain,20,20,0
9649,2012-02-12,2012,February,0,Sunday,,Light Snow/Rain,21,21,0
9650,2012-02-12,2012,February,1,Sunday,,Light Snow/Rain,24,24,0
9651,2012-02-12,2012,February,2,Sunday,,Cloudy,27,26,1
9652,2012-02-12,2012,February,3,Sunday,,Cloudy,14,14,0
9653,2012-02-12,2012,February,4,Sunday,,Cloudy,1,1,0
9654,2012-02-12,2012,February,5,Sunday,,Clear,3,3,0
9655,2012-02-12,2012,February,6,Sunday,,Clear,2,2,0
9656,2012-02-12,2012,February,7,Sunday,,Clear,18,18,0
9657,2012-02-12,2012,February,8,Sunday,,Clear,26,26,0
9658,2012-02-12,2012,February,9,Sunday,,Clear,63,60,3
9659,2012-02-12,2012,February,10,Sunday,,Clear,91,83,8
9660,2012-02-12,2012,February,11,Sunday,,Clear,124,121,3
9661,2012-02-12,2012,February,12,Sunday,,Clear,140,133,7
9662,2012-02-12,2012,February,13,Sunday,,Clear,138,128,10
9663,2012-02-12,2012,February,14,Sunday,,Clear,111,102,9
9664,2012-02-12,2012,February,15,Sunday,,Clear,155,150,5
9665,2012-02-12,2012,February,16,Sunday,,Clear,164,148,16
9666,2012-02-12,2012,February,17,Sunday,,Clear,87,83,4
9667,2012-02-12,2012,February,18,Sunday,,Clear,96,92,4
9668,2012-02-12,2012,February,19,Sunday,,Clear,80,78,2
9669,2012-02-12,2012,February,20,Sunday,,Clear,57,56,1
9670,2012-02-12,2012,February,21,Sunday,,Clear,36,36,0
9671,2012-02-12,2012,February,22,Sunday,,Clear,28,28,0
9672,2012-02-12,2012,February,23,Sunday,,Clear,23,23,0
9673,2012-02-13,2012,February,0,Monday,,Clear,9,9,0
9674,2012-02-13,2012,February,1,Monday,,Clear,6,6,0
9675,2012-02-13,2012,February,2,Monday,,Clear,4,4,0
9676,2012-02-13,2012,February,3,Monday,,Clear,1,1,0
9677,2012-02-13,2012,February,4,Monday,,Clear,2,2,0
9678,2012-02-13,2012,February,5,Monday,,Clear,17,17,0
9679,2012-02-13,2012,February,6,Monday,,Clear,72,71,1
9680,2012-02-13,2012,February,7,Monday,,Clear,195,194,1
9681,2012-02-13,2012,February,8,Monday,,Clear,417,413,4
9682,2012-02-13,2012,February,9,Monday,,Clear,205,198,7
9683,2012-02-13,2012,February,10,Monday,,Clear,71,70,1
9684,2012-02-13,2012,February,11,Monday,,Clear,90,85,5
9685,2012-02-13,2012,February,12,Monday,,Clear,118,111,7
9686,2012-02-13,2012,February,13,Monday,,Clear,140,129,11
9687,2012-02-13,2012,February,14,Monday,,Clear,135,125,10
9688,2012-02-13,2012,February,15,Monday,,Clear,155,145,10
9689,2012-02-13,2012,February,16,Monday,,Clear,211,206,5
9690,2012-02-13,2012,February,17,Monday,,Clear,407,399,8
9691,2012-02-13,2012,February,18,Monday,,Clear,405,399,6
9692,2012-02-13,2012,February,19,Monday,,Clear,263,256,7
9693,2012-02-13,2012,February,20,Monday,,Clear,214,210,4
9694,2012-02-13,2012,February,21,Monday,,Clear,147,145,2
9695,2012-02-13,2012,February,22,Monday,,Clear,102,99,3
9696,2012-02-13,2012,February,23,Monday,,Clear,36,34,2
9697,2012-02-14,2012,February,0,Tuesday,,Cloudy,14,14,0
9698,2012-02-14,2012,February,1,Tuesday,,Cloudy,6,6,0
9699,2012-02-14,2012,February,2,Tuesday,,Cloudy,3,3,0
9700,2012-02-14,2012,February,3,Tuesday,,Cloudy,3,3,0
9701,2012-02-14,2012,February,4,Tuesday,,Cloudy,2,2,0
9702,2012-02-14,2012,February,5,Tuesday,,Cloudy,22,20,2
9703,2012-02-14,2012,February,6,Tuesday,,Cloudy,90,89,1
9704,2012-02-14,2012,February,7,Tuesday,,Cloudy,280,276,4
9705,2012-02-14,2012,February,8,Tuesday,,Cloudy,513,510,3
9706,2012-02-14,2012,February,9,Tuesday,,Cloudy,262,256,6
9707,2012-02-14,2012,February,10,Tuesday,,Cloudy,98,90,8
9708,2012-02-14,2012,February,11,Tuesday,,Cloudy,112,107,5
9709,2012-02-14,2012,February,12,Tuesday,,Cloudy,172,162,10
9710,2012-02-14,2012,February,13,Tuesday,,Cloudy,173,167,6
9711,2012-02-14,2012,February,14,Tuesday,,Clear,124,111,13
9712,2012-02-14,2012,February,15,Tuesday,,Cloudy,145,138,7
9713,2012-02-14,2012,February,16,Tuesday,,Clear,266,251,15
9714,2012-02-14,2012,February,17,Tuesday,,Clear,523,504,19
9715,2012-02-14,2012,February,18,Tuesday,,Cloudy,406,398,8
9716,2012-02-14,2012,February,19,Tuesday,,Cloudy,281,270,11
9717,2012-02-14,2012,February,20,Tuesday,,Cloudy,184,178,6
9718,2012-02-14,2012,February,21,Tuesday,,Cloudy,109,105,4
9719,2012-02-14,2012,February,22,Tuesday,,Cloudy,77,72,5
9720,2012-02-14,2012,February,23,Tuesday,,Cloudy,57,55,2
9721,2012-02-15,2012,February,0,Wednesday,,Clear,22,22,0
9722,2012-02-15,2012,February,1,Wednesday,,Clear,5,5,0
9723,2012-02-15,2012,February,2,Wednesday,,Clear,4,4,0
9724,2012-02-15,2012,February,3,Wednesday,,Clear,3,3,0
9725,2012-02-15,2012,February,4,Wednesday,,Clear,1,1,0
9726,2012-02-15,2012,February,5,Wednesday,,Clear,25,25,0
9727,2012-02-15,2012,February,6,Wednesday,,Clear,95,92,3
9728,2012-02-15,2012,February,7,Wednesday,,Cloudy,321,318,3
9729,2012-02-15,2012,February,8,Wednesday,,Clear,515,508,7
9730,2012-02-15,2012,February,9,Wednesday,,Clear,231,226,5
9731,2012-02-15,2012,February,10,Wednesday,,Clear,120,108,12
9732,2012-02-15,2012,February,11,Wednesday,,Clear,138,125,13
9733,2012-02-15,2012,February,12,Wednesday,,Clear,163,152,11
9734,2012-02-15,2012,February,13,Wednesday,,Clear,170,159,11
9735,2012-02-15,2012,February,14,Wednesday,,Clear,134,128,6
9736,2012-02-15,2012,February,15,Wednesday,,Clear,171,164,7
9737,2012-02-15,2012,February,16,Wednesday,,Clear,231,222,9
9738,2012-02-15,2012,February,17,Wednesday,,Clear,487,470,17
9739,2012-02-15,2012,February,18,Wednesday,,Clear,468,459,9
9740,2012-02-15,2012,February,19,Wednesday,,Clear,311,302,9
9741,2012-02-15,2012,February,20,Wednesday,,Clear,211,207,4
9742,2012-02-15,2012,February,21,Wednesday,,Clear,178,170,8
9743,2012-02-15,2012,February,22,Wednesday,,Clear,107,104,3
9744,2012-02-15,2012,February,23,Wednesday,,Clear,58,54,4
9745,2012-02-16,2012,February,0,Thursday,,Cloudy,23,22,1
9746,2012-02-16,2012,February,1,Thursday,,Cloudy,5,5,0
9747,2012-02-16,2012,February,2,Thursday,,Cloudy,7,6,1
9748,2012-02-16,2012,February,3,Thursday,,Cloudy,1,1,0
9749,2012-02-16,2012,February,4,Thursday,,Light Snow/Rain,3,3,0
9750,2012-02-16,2012,February,5,Thursday,,Cloudy,20,20,0
9751,2012-02-16,2012,February,6,Thursday,,Cloudy,87,83,4
9752,2012-02-16,2012,February,7,Thursday,,Cloudy,288,285,3
9753,2012-02-16,2012,February,8,Thursday,,Cloudy,498,489,9
9754,2012-02-16,2012,February,9,Thursday,,Cloudy,202,199,3
9755,2012-02-16,2012,February,10,Thursday,,Light Snow/Rain,44,42,2
9756,2012-02-16,2012,February,11,Thursday,,Light Snow/Rain,71,69,2
9757,2012-02-16,2012,February,12,Thursday,,Light Snow/Rain,45,44,1
9758,2012-02-16,2012,February,13,Thursday,,Light Snow/Rain,64,62,2
9759,2012-02-16,2012,February,14,Thursday,,Light Snow/Rain,31,30,1
9760,2012-02-16,2012,February,15,Thursday,,Light Snow/Rain,53,50,3
9761,2012-02-16,2012,February,16,Thursday,,Light Snow/Rain,118,110,8
9762,2012-02-16,2012,February,17,Thursday,,Light Snow/Rain,289,281,8
9763,2012-02-16,2012,February,18,Thursday,,Light Snow/Rain,353,345,8
9764,2012-02-16,2012,February,19,Thursday,,Cloudy,258,254,4
9765,2012-02-16,2012,February,20,Thursday,,Cloudy,216,211,5
9766,2012-02-16,2012,February,21,Thursday,,Cloudy,145,142,3
9767,2012-02-16,2012,February,22,Thursday,,Cloudy,111,108,3
9768,2012-02-16,2012,February,23,Thursday,,Clear,73,70,3
9769,2012-02-17,2012,February,0,Friday,,Cloudy,34,32,2
9770,2012-02-17,2012,February,1,Friday,,Cloudy,18,16,2
9771,2012-02-17,2012,February,2,Friday,,Cloudy,12,11,1
9772,2012-02-17,2012,February,3,Friday,,Cloudy,1,1,0
9773,2012-02-17,2012,February,4,Friday,,Cloudy,1,1,0
9774,2012-02-17,2012,February,5,Friday,,Cloudy,16,16,0
9775,2012-02-17,2012,February,6,Friday,,Cloudy,71,70,1
9776,2012-02-17,2012,February,7,Friday,,Cloudy,226,222,4
9777,2012-02-17,2012,February,8,Friday,,Cloudy,520,516,4
9778,2012-02-17,2012,February,9,Friday,,Cloudy,283,275,8
9779,2012-02-17,2012,February,10,Friday,,Clear,116,103,13
9780,2012-02-17,2012,February,11,Friday,,Clear,142,133,9
9781,2012-02-17,2012,February,12,Friday,,Clear,198,177,21
9782,2012-02-17,2012,February,13,Friday,,Clear,205,171,34
9783,2012-02-17,2012,February,14,Friday,,Clear,170,137,33
9784,2012-02-17,2012,February,15,Friday,,Clear,221,180,41
9785,2012-02-17,2012,February,16,Friday,,Clear,307,251,56
9786,2012-02-17,2012,February,17,Friday,,Clear,465,429,36
9787,2012-02-17,2012,February,18,Friday,,Clear,377,362,15
9788,2012-02-17,2012,February,19,Friday,,Clear,282,266,16
9789,2012-02-17,2012,February,20,Friday,,Clear,171,158,13
9790,2012-02-17,2012,February,21,Friday,,Clear,129,114,15
9791,2012-02-17,2012,February,22,Friday,,Clear,107,92,15
9792,2012-02-17,2012,February,23,Friday,,Clear,82,72,10
9793,2012-02-18,2012,February,0,Saturday,,Clear,86,81,5
9794,2012-02-18,2012,February,1,Saturday,,Clear,45,38,7
9795,2012-02-18,2012,February,2,Saturday,,Clear,45,39,6
9796,2012-02-18,2012,February,3,Saturday,,Clear,18,15,3
9797,2012-02-18,2012,February,4,Saturday,,Clear,7,4,3
9798,2012-02-18,2012,February,5,Saturday,,Clear,1,1,0
9799,2012-02-18,2012,February,6,Saturday,,Clear,9,8,1
9800,2012-02-18,2012,February,7,Saturday,,Clear,41,33,8
9801,2012-02-18,2012,February,8,Saturday,,Clear,102,92,10
9802,2012-02-18,2012,February,9,Saturday,,Clear,138,116,22
9803,2012-02-18,2012,February,10,Saturday,,Clear,205,157,48
9804,2012-02-18,2012,February,11,Saturday,,Clear,286,184,102
9805,2012-02-18,2012,February,12,Saturday,,Clear,369,241,128
